"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
"http://www.soundcloud.com/janvanblue',"
"http://xkcd.com/233',"
"http://www.youtube.com/watch?v=8dDkUoIyGW',"
